product_title,rating,transaction_id,date,channel,region,customer_id,quantity,price,revenue
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,225,2023-09-11,Online,Asia,36381,1,26.52671619227106,26.52671619227106
Reasons to Stay Alive,Two,226,2023-09-26,Mobile,Europe,26477,2,31.129027411513086,62.25805482302617
Olio,One,227,2021-06-24,Online,US,23427,5,26.974540399343844,134.87270199671923
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),One,228,2020-10-27,Mobile,Asia,36621,4,16.771674852394398,67.08669940957759
Thirst,Five,229,2024-11-02,Mobile,Asia,17551,4,18.5527786682057,74.2111146728228
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Three,230,2023-10-12,Mobile,US,26667,5,46.320241065821925,231.60120532910963
Birdsong: A Story in Pictures,Three,231,2024-01-23,Online,Asia,32035,1,49.26000711240059,49.26000711240059
How Music Works,Two,232,2022-04-10,Online,Asia,22715,4,32.70150156794051,130.80600627176204
"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",Three,233,2024-01-23,Online,US,31949,1,43.01041247951593,43.01041247951593
Reasons to Stay Alive,Two,234,2025-08-01,Mobile,Asia,18625,1,26.503865417146763,26.503865417146763
Olio,One,235,2021-09-30,Mobile,Asia,40969,3,24.481099788792736,73.44329936637821
Without Borders (Wanderlove #1),Two,236,2020-10-21,Mobile,Europe,17270,1,51.15955432604689,51.15955432604689
The Torch Is Passed: A Harding Family Story,One,237,2023-01-12,Store,US,41616,1,17.452169880381213,17.452169880381213
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,238,2020-01-11,Mobile,Europe,12188,4,22.30780881677727,89.23123526710908
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,239,2024-07-26,Mobile,Asia,15616,5,20.761019926692786,103.80509963346393
"Layered: Baking, Building, and Styling Spectacular Cakes",One,240,2021-12-08,Store,Asia,46133,3,38.13813342724431,114.41440028173294
Join,Five,241,2023-12-18,Online,US,12999,2,31.33537987753636,62.67075975507272
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",One,242,2020-06-23,Store,US,36182,2,64.5318731401278,129.0637462802556
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,243,2025-12-31,Online,Asia,46105,4,32.2091734408806,128.8366937635224
The Death of Humanity: and the Case for Life,Four,244,2020-10-07,Online,US,26076,4,53.36800587821689,213.47202351286757
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,245,2020-06-09,Store,US,48729,2,17.494474684951097,34.988949369902194
Penny Maybe,Three,246,2024-10-28,Store,Europe,14933,4,30.844193811469864,123.37677524587946
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",Three,247,2023-02-22,Store,Europe,35792,3,41.30984973000132,123.92954919000395
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",Three,248,2020-11-21,Store,Asia,42720,1,42.91876938757845,42.91876938757845
Unicorn Tracks,Three,249,2019-03-15,Online,Asia,24658,3,16.42531354725204,49.275940641756115
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Four,250,2019-05-02,Online,Asia,36646,2,46.94693484640953,93.89386969281907
The Black Maria,One,251,2020-07-05,Online,Asia,45418,4,59.47617886516777,237.90471546067107
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,252,2019-11-18,Mobile,US,34109,1,31.858153372126566,31.858153372126566
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Three,253,2023-05-03,Store,US,40683,2,25.543728561989038,51.087457123978076
The Black Maria,One,254,2023-08-25,Store,Europe,18303,5,53.54074113946598,267.7037056973299
"Layered: Baking, Building, and Styling Spectacular Cakes",One,255,2024-07-12,Mobile,US,25987,2,35.724891869698844,71.44978373939769
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,256,2023-07-03,Store,US,35789,2,26.35553201861321,52.71106403722642
Thirst,Five,257,2025-07-27,Store,US,15332,1,13.981725574326111,13.981725574326111
Birdsong: A Story in Pictures,Three,258,2021-03-01,Store,US,12662,1,47.706330233002866,47.706330233002866
Mesaerion: The Best Science Fiction Stories 1800-1849,One,259,2023-08-16,Store,US,39636,3,36.93432942731757,110.80298828195271
The Past Never Ends,Four,260,2021-02-13,Mobile,Europe,45068,3,46.88123712531372,140.64371137594117
The Four Agreements: A Practical Guide to Personal Freedom,Five,261,2025-05-23,Store,Asia,28772,4,18.631992262435144,74.52796904974058
Sapiens: A Brief History of Humankind,Five,262,2024-09-06,Mobile,US,40060,3,45.67124148624684,137.0137244587405
Behind Closed Doors,Four,263,2025-05-08,Mobile,Europe,22201,2,42.98696541604513,85.97393083209026
"Layered: Baking, Building, and Styling Spectacular Cakes",One,264,2025-06-01,Store,US,42352,2,43.06436295382717,86.12872590765434
Chase Me (Paris Nights #2),Five,265,2022-08-15,Mobile,US,46428,5,25.852651738812238,129.2632586940612
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,266,2024-01-31,Store,Asia,49633,2,37.368533720107784,74.73706744021557
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,267,2019-06-05,Store,US,48218,1,34.49237187689143,34.49237187689143
Shakespeare's Sonnets,Four,268,2021-10-07,Online,US,37064,3,22.744565231361495,68.23369569408449
Shakespeare's Sonnets,Four,269,2020-05-13,Store,US,34139,4,23.820281048535854,95.28112419414342
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,270,2020-01-26,Store,Asia,13226,4,23.016543705762935,92.06617482305174
The Death of Humanity: and the Case for Life,Four,271,2023-11-27,Mobile,US,23293,3,53.378038370086415,160.13411511025924
Libertarianism for Beginners,Two,272,2019-06-22,Online,Europe,40401,3,57.936393880503644,173.80918164151092
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,273,2023-08-02,Store,US,29898,4,45.20431343687467,180.81725374749868
The Art Forger,Three,274,2024-07-16,Online,Asia,26474,3,47.93716751679759,143.81150255039276
Aladdin and His Wonderful Lamp,Three,275,2024-10-06,Store,Europe,33208,1,59.140442323049825,59.140442323049825
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,276,2021-10-03,Store,Europe,47856,3,17.125349893461852,51.376049680385556
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",Three,277,2022-04-20,Mobile,Asia,47894,2,39.869795306279585,79.73959061255917
Masks and Shadows,Two,278,2021-09-10,Mobile,Europe,30810,5,63.94987807113204,319.7493903556602
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Three,279,2024-02-11,Store,Europe,12109,3,16.95584047260363,50.86752141781089
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Four,280,2025-12-11,Store,Europe,42498,4,24.264748899664053,97.05899559865621
Sophie's World,Five,281,2021-12-30,Mobile,Asia,14745,1,15.846072043894784,15.846072043894784
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Three,282,2024-01-04,Mobile,US,46103,2,27.145179757640758,54.290359515281516
The Past Never Ends,Four,283,2022-10-19,Mobile,Europe,33693,2,46.73617383004324,93.47234766008648
Mesaerion: The Best Science Fiction Stories 1800-1849,One,284,2022-09-05,Mobile,Asia,21383,1,43.91345769146637,43.91345769146637
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Four,285,2019-10-06,Online,US,18840,3,12.142850277904024,36.42855083371207
The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,One,286,2021-08-18,Online,US,14060,5,23.284058608853222,116.42029304426612
You can't bury them all: Poems,Two,287,2022-04-25,Mobile,Europe,35026,2,30.675380375197737,61.35076075039547
Tipping the Velvet,One,288,2025-04-23,Store,Europe,40910,1,64.00571073388328,64.00571073388328
Private Paris (Private #10),Five,289,2021-04-03,Mobile,Europe,11122,1,42.346293154505325,42.346293154505325
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,290,2019-08-29,Online,US,18992,2,14.676453608609211,29.352907217218423
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,Five,291,2023-01-06,Online,US,20516,5,34.650027049861784,173.25013524930893
#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Five,292,2023-05-26,Online,US,48026,5,25.06341785540089,125.31708927700444
Online Marketing for Busy Authors: A Step-By-Step Guide,One,293,2023-06-04,Online,US,47028,1,50.239861559805846,50.239861559805846
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,294,2022-04-24,Online,Asia,37252,5,18.334129804647443,91.67064902323722
Thirst,Five,295,2022-03-29,Store,Europe,22423,4,20.520680274279634,82.08272109711854
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Three,296,2022-11-29,Mobile,Asia,45656,3,15.209716931261509,45.629150793784525
Libertarianism for Beginners,Two,297,2025-11-08,Store,Asia,33821,5,56.18701226120017,280.9350613060008
"Pop Gun War, Volume 1: Gift",One,298,2025-02-28,Online,Asia,35827,4,19.029155485226106,76.11662194090442
"Layered: Baking, Building, and Styling Spectacular Cakes",One,299,2024-08-04,Mobile,US,40432,5,46.16672609754132,230.8336304877066
Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Five,300,2021-12-02,Mobile,Europe,39262,2,45.57071311647896,91.14142623295793
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",One,301,2023-12-27,Store,Europe,46912,1,23.366702739172975,23.366702739172975
The Past Never Ends,Four,302,2019-04-17,Online,US,30601,1,52.36182490842603,52.36182490842603
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,303,2024-12-04,Mobile,Asia,25519,4,48.23650016839857,192.94600067359428
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,304,2025-03-21,Online,US,47893,2,23.837281001243404,47.67456200248681
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Four,305,2025-12-10,Mobile,Asia,21882,5,38.08803459596965,190.44017297984826
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,306,2023-05-21,Mobile,Europe,15348,3,21.102790901437324,63.30837270431197
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,307,2019-01-21,Online,Asia,12817,2,19.66707098727417,39.33414197454834
Black Dust,Five,308,2023-07-24,Online,Europe,26527,3,35.621552761033904,106.8646582831017
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,309,2024-10-18,Mobile,US,48824,5,65.64626017048721,328.23130085243605
The Requiem Red,One,310,2024-07-26,Online,US,49012,1,21.613826222013685,21.613826222013685
Shakespeare's Sonnets,Four,311,2021-11-28,Online,Asia,10387,3,24.155323645258143,72.46597093577444
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",Two,312,2025-02-02,Mobile,US,32604,2,41.844790686658655,83.68958137331731
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,313,2025-06-26,Online,Asia,42726,4,56.22256150429943,224.8902460171977
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,314,2024-11-05,Mobile,Europe,19882,1,48.453756652706055,48.453756652706055
Worlds Elsewhere: Journeys Around Shakespeareâs Globe,Five,315,2022-06-21,Mobile,Asia,48969,1,47.10032477984591,47.10032477984591
The Death of Humanity: and the Case for Life,Four,316,2020-03-13,Store,US,44735,2,67.89529998661475,135.7905999732295
Black Dust,Five,317,2022-11-28,Mobile,Europe,20177,1,39.52346993417455,39.52346993417455
The Torch Is Passed: A Harding Family Story,One,318,2025-07-05,Online,Asia,32159,5,20.397666041181417,101.98833020590709
The Nameless City (The Nameless City #1),Four,319,2022-06-08,Mobile,Asia,49324,4,33.191856097784466,132.76742439113787
This One Summer,Four,320,2019-11-03,Mobile,US,18444,4,17.40174001353714,69.60696005414856
Wall and Piece,Four,321,2023-02-04,Online,Asia,13955,1,46.9053412636271,46.9053412636271
Reskilling America: Learning to Labor in the Twenty-First Century,Two,322,2019-02-01,Online,Asia,49096,2,19.629107397272122,39.258214794544244
You can't bury them all: Poems,Two,323,2020-02-10,Store,Asia,46484,1,31.77104531396516,31.77104531396516
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),Two,324,2021-06-13,Store,US,26806,1,18.549177612972397,18.549177612972397
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,325,2019-03-30,Online,Asia,14900,4,48.064690392596255,192.25876157038502
The Murder That Never Was (Forensic Instincts #5),Three,326,2021-11-23,Online,US,22611,4,52.15856141476116,208.63424565904464
Libertarianism for Beginners,Two,327,2025-03-07,Store,Europe,32923,2,60.387484030061145,120.77496806012229
The Bear and the Piano,One,328,2021-09-26,Online,Europe,12535,2,42.854223317500406,85.70844663500081
Aladdin and His Wonderful Lamp,Three,329,2023-03-01,Mobile,Asia,34020,5,45.18612178743274,225.9306089371637
The Death of Humanity: and the Case for Life,Four,330,2024-11-21,Store,Europe,37848,3,56.85143982486226,170.55431947458678
Mesaerion: The Best Science Fiction Stories 1800-1849,One,331,2024-06-30,Mobile,US,33288,4,34.42737149508676,137.70948598034704
Join,Five,332,2022-09-23,Online,Asia,16250,4,37.30601788933209,149.22407155732836
Online Marketing for Busy Authors: A Step-By-Step Guide,One,333,2020-01-12,Store,US,28009,1,46.87457375744794,46.87457375744794
The Bear and the Piano,One,334,2023-10-25,Online,US,21334,1,39.506768176896706,39.506768176896706
The Dirty Little Secrets of Getting Your Dream Job,Four,335,2022-03-31,Online,US,33757,5,32.898234924978766,164.49117462489383
Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,Four,336,2024-09-18,Mobile,Europe,31264,4,34.55739998239371,138.22959992957485
The Death of Humanity: and the Case for Life,Four,337,2022-11-24,Store,Europe,11229,5,54.512582336539886,272.56291168269945
The Torch Is Passed: A Harding Family Story,One,338,2023-12-27,Mobile,Europe,28145,5,20.361311169035076,101.80655584517538
"Starving Hearts (Triangular Trade Trilogy, #1)",Two,339,2019-06-03,Online,US,23037,3,14.833986775859884,44.50196032757965
The Electric Pencil: Drawings from Inside State Hospital No. 3,One,340,2024-10-19,Mobile,Asia,32109,3,59.73391025459933,179.201730763798
Join,Five,341,2025-02-05,Store,Asia,10193,1,41.442870586044705,41.442870586044705
Olio,One,342,2020-09-16,Store,Asia,32839,4,19.3309300167279,77.3237200669116
Untitled Collection: Sabbath Poems 2014,Four,343,2024-07-16,Mobile,Europe,34829,1,17.095638780147183,17.095638780147183
Unicorn Tracks,Three,344,2019-11-28,Online,Asia,48171,5,18.90570271826347,94.52851359131735
The Death of Humanity: and the Case for Life,Four,345,2022-12-26,Online,Europe,10342,3,53.540593458457415,160.62178037537225
The Black Maria,One,346,2021-07-22,Mobile,Europe,43695,5,49.0628115717536,245.314057858768
"Saga, Volume 5 (Saga (Collected Editions) #5)",Two,347,2020-03-19,Online,Europe,31222,5,44.87448341405339,224.37241707026692
Princess Between Worlds (Wide-Awake Princess #5),Five,348,2019-02-09,Store,Europe,15723,1,10.750601295237646,10.750601295237646
The Torch Is Passed: A Harding Family Story,One,349,2021-10-12,Store,Europe,21049,5,20.822983213102617,104.11491606551309
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,350,2022-02-28,Store,Asia,17308,2,28.23048473022153,56.46096946044306
"Saga, Volume 6 (Saga (Collected Editions) #6)",Three,351,2020-07-09,Store,US,17877,5,23.69735373326775,118.48676866633875
You can't bury them all: Poems,Two,352,2019-03-10,Online,Asia,25047,4,34.09015745674858,136.3606298269943
When We Collided,One,353,2021-03-04,Online,Europe,47478,1,31.448477276171662,31.448477276171662
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Three,354,2023-11-02,Online,Europe,20706,1,22.080008610839837,22.080008610839837
Reskilling America: Learning to Labor in the Twenty-First Century,Two,355,2021-04-27,Mobile,Europe,19923,2,19.206932732342192,38.413865464684385
Mesaerion: The Best Science Fiction Stories 1800-1849,One,356,2024-09-12,Mobile,Asia,19913,4,32.97836912376855,131.9134764950742
Reasons to Stay Alive,Two,357,2023-10-29,Store,Asia,22782,3,28.545460160547016,85.63638048164105
"In a Dark, Dark Wood",One,358,2024-08-06,Mobile,Asia,25666,5,21.209243022103,106.04621511051499
Tipping the Velvet,One,359,2025-06-24,Store,Europe,23508,2,61.353838885824054,122.70767777164811
The Gutsy Girl: Escapades for Your Life of Epic Adventure,One,360,2021-07-19,Mobile,US,35878,1,39.966705031168594,39.966705031168594
In Her Wake,One,361,2021-08-11,Store,US,13841,5,11.147780840994393,55.738904204971966
Princess Between Worlds (Wide-Awake Princess #5),Five,362,2022-08-29,Mobile,Europe,19127,2,13.545324771441427,27.090649542882854
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",One,363,2021-08-25,Store,US,35652,5,63.00747307367628,315.0373653683814
